reference__x,reference__y,reference__x,reference__y
1985.7930547380067,2625.657356321701,2069.23076923077,2700.0
1968.6718483346217,2627.9956851689935,2053.846153846153,2700.0
2110.174922300648,2578.0899020184443,2038.461538461538,2700.0
2066.716320003167,2601.110510156935,2023.076923076923,2700.0
2099.8421554848396,2601.6329376258154,2007.692307692308,2700.0
2014.828269358485,2606.4795581631,1992.307692307692,2700.0
2031.070898359061,2608.976342277241,1976.923076923077,2700.0
2075.9945363388038,2510.2669856317902,1961.538461538461,2700.0
2010.4163970444424,2570.0781596396064,1946.153846153846,2700.0
1942.0721200441442,2556.9927992333746,1930.769230769231,2700.0
2002.6385279908284,2547.314284361722,1915.384615384615,2700.0
1985.9444729817797,2616.3561265312132,1900.0,2700.0
2025.6750332560728,2483.2920256032253,1884.615384615385,2700.0
2094.688870129856,2412.928683677062,1869.230769230769,2700.0
1912.8467915653432,2634.4978026044487,1853.846153846154,2700.0
1908.5639978810636,2613.1205524211114,1838.461538461538,2700.0
1885.7810147702019,2605.44690132966,1823.076923076923,2700.0
1840.0028665655652,2535.889364300029,1807.692307692308,2700.0
1855.8176883737647,2572.8734512400088,1792.307692307692,2700.0
1822.9521850169879,2513.2292359769735,1776.923076923077,2700.0
1790.1547467324542,2617.9197688597505,1761.538461538462,2700.0
1844.3977969787236,2585.8621234716206,1746.153846153846,2700.0
1874.014288833886,2530.3471067898254,1730.769230769231,2700.0
1889.5711800902077,2523.4433727754044,1715.384615384615,2700.0
1874.014288833886,2530.3471067898254,1700.0,2700.0
1850.9286647905658,2629.220140887912,1684.615384615385,2700.0
2006.2115850850428,2610.170220709831,1669.230769230769,2700.0
1843.1009244081101,2645.8387074771476,1653.846153846154,2700.0
1714.6437953613574,2649.0302878754956,1638.461538461538,2700.0
1701.8362637043592,2582.785956781537,1623.076923076923,2700.0
1781.773672838322,2640.868620583655,1607.692307692308,2700.0
1819.1795657303112,2619.947787484877,1592.307692307692,2700.0
1775.4251476844954,2625.035547460467,1576.923076923077,2700.0
1787.479302805011,2530.8689672098276,1561.538461538461,2700.0
1785.278346755939,2532.5131663990173,1546.153846153846,2700.0
1768.6902847500955,2553.7192368102624,1530.769230769231,2700.0
1757.1445765216497,2579.467999656462,1515.384615384615,2700.0
1720.327593800443,2635.465168300179,1500.0,2700.0
1706.1473644867044,2626.5765764432285,1500.0,2700.0
1711.094246685873,2467.545081301713,1487.994113729252,2699.939939619835
1384.4767491169039,2608.1546949130484,1475.989429255327,2699.759764491423
1527.028533025406,2598.657507904601,1463.987148254746,2699.459492650408
1389.7511147148211,2652.3402943889914,1451.988472163444,2699.039154154192
1397.446296714557,2673.5057396504453,1439.994602056498,2698.498791078924
1686.3606970215287,2479.5690546619267,1428.006738527906,2697.838457515291
1672.2934389918346,2561.2887438202565,1416.026081570403,2697.0582195631
1629.066258983764,2489.449064342307,1404.053830455342,2696.158155324666
1459.2669782848136,2623.00524653482,1392.091183612644,2695.138354896988
1330.3136673466972,2644.201476070304,1380.139338510839,2693.998920362736
1369.433782425804,2634.146214429373,1368.199491537193,2692.739965780029
1352.3793352530556,2620.487304643418,1356.272837877954,2691.361617171018
1336.5473928641297,2632.8590417010623,1344.36057139871,2689.864012509272
1337.2714937674104,2577.3636752592734,1332.463884524883,2688.247301705966
1362.7374227797934,2596.3091694897503,1320.583968122368,2686.511646594876
1359.336568072579,2620.3639114889043,1308.722011378324,2684.657220916179
1343.3620091882917,2621.266705394967,1296.879201682135,2682.684210299061
1357.9086610887732,2618.8163876088793,1285.056724506557,2680.592812243133
1251.0039713893714,2612.8073670187287,1273.255763289046,2678.383236098667
1208.8618656343085,2584.6117346544934,1261.477499313296,2676.055703045634
1236.3510171840808,2579.216205354541,1249.723111590995,2673.610446071569
1271.2273012727126,2622.91451121916,1237.993776743801,2671.047709948242
1231.6518155229987,2602.4854563994018,1226.290668885565,2668.367751207165
1189.355570038114,2572.3982269136513,1214.614959504797,2665.570838113905
1186.5167918292964,2593.8334840849034,1202.967817347405,2662.657250641235
1184.9461459358781,2588.6205677632543,1191.350408299698,2659.627280441106
1168.9941273319546,2597.3689974595954,1179.763895271684,2656.481230815457
1192.5127076988495,2584.0001713162696,1168.209438080657,2653.219416685848
1153.9280000275135,2602.642021206332,1156.688193335102,2649.842164561938
1137.1559002964323,2599.2650654200584,1145.201314318921,2646.349812508808
1159.7065476691896,2635.107954494319,1133.749950875979,2642.742710113109
1117.2338975145215,2545.712275254273,1122.335249295014,2639.021218448077
1117.2338975145215,2545.712275254273,1110.958352194885,2635.185710037385
1096.360312482365,2563.192852750602,1099.620398410202,2631.236568817855
1092.1622629823114,2538.5746243484805,1088.322522877321,2627.174190101027
1066.3130075276456,2524.211588440637,1077.065856520743,2622.998980533583
1027.9415550393232,2512.101683835609,1065.851526139901,2618.711358056647
1118.7815107994468,2541.196095052582,1054.680654296373,2614.311751863945
1056.7720326080257,2506.8857312366968,1043.554359201507,2609.800602358844
1079.5052310391989,2535.402729805327,1032.473754604493,2605.178361110269
1091.008492840537,2564.7075980716018,1021.439949680872,2600.445490807497
1101.108454008084,2509.5765080498427,1010.454048921506,2595.602465213844
1074.4537056088827,2473.0636887368864,999.5171520220239,2590.649769119241
1092.598137252616,2518.5012691563925,988.6303537727342,2585.587898291705
1070.7385572903959,2541.1235204594614,977.7947439490399,2580.417359427712
1074.456953006588,2494.9707044968777,967.0114072023495,2575.138670101481
1036.6606671623697,2497.5179726265196,956.2814229515039,2569.752358713155
1022.1664745014539,2493.267397005965,945.6058652747253,2564.258964435918
1041.1274845818243,2513.077356460928,934.9858028021013,2558.659037162019
1025.7140956373692,2509.224050406672,924.4222986086143,2552.953137447725
1002.8774165536281,2504.311402915075,913.9164101077268,2547.141836457214
1004.8579861868343,2511.071411822688,903.469188945535,2541.225715905395
1004.6434221948472,2489.3697979502667,893.0816808954964,2535.205367999685
1014.1044691456605,2485.325784060835,882.7549257537482,2529.081395380725
945.8004236350499,2465.940402477512,872.4899572350237,2522.854411062052
982.4263284768441,2489.5843476820805,862.2878028691753,2516.525038368744
955.9357136394744,2447.800332381174,852.149483898319,2510.093910875017
931.528810013023,2462.0980797381344,842.0760151746077,2503.561672340807
792.9701579490269,2398.422760968163,832.0684050586434,2496.928976647331
992.5070443201801,2501.7095670858594,822.1276553185393,2490.196487731632
918.0610767375167,2474.059925965227,812.2547610296434,2483.364879520113
618.1149114572639,2291.1697673788785,802.4507104749289,2476.434835861087
934.9830761833584,2440.6767045840725,792.7164850460689,2469.407050456315
619.0882350003202,2307.312368310157,783.0530591451961,2462.282226791568
615.0275467779153,2279.169799104166,773.4614000873662,2455.061078066209
619.1981966042727,2264.3314925104773,763.9424680037281,2447.744327121802
648.7284821432988,2291.847345676946,754.4972157454147,2440.332706369752
729.0478871853821,2357.2887475946627,745.1265887881617,2432.826957717991
751.9321936751961,2350.6012424170094,735.8315251376646,2425.227832496717
792.8048205041774,2314.335730464722,726.6129552356847,2417.536091383177
703.8324634353304,2306.001323305901,717.4718018669096,2409.752504325533
761.375972197321,2340.0835721348117,708.4089800665838,2401.877850465779
785.8335314136116,2351.9273634813762,699.4253970289118,2393.912918061756
746.5227971987824,2322.948842280101,690.5219520162475,2385.858504408246
727.880141992086,2329.559185639762,681.699536269078,2377.715415757156
760.720864432253,2317.0485538368384,672.9590329168095,2369.484467236823
755.1000334138674,2243.343769378154,664.3013168893658,2361.166482770406
777.4647046791013,2259.736567929297,655.7272548296071,2352.762294993423
822.0748600827606,2303.7409260924646,647.2377050065775,2344.272745170393
750.4063787654006,2209.9942545319936,638.833517229594,2335.698683110634
805.2841149491062,2272.5010518820336,630.5155327631774,2327.04096708319
703.2450704595716,2219.6530085892077,622.2845842428435,2318.300463730922
726.6406394107723,2151.498265571801,614.1414955917545,2309.478047983752
789.7484310173985,2162.9012541554066,606.0870819382437,2300.574602971088
742.7775041033457,2234.5950186324067,598.1221495342211,2291.591019933416
787.686549655946,2170.2556254950036,590.2474956744669,2282.52819813309
588.3998950309164,2264.4891606768565,582.4639086168223,2273.387044764315
615.21190390375,2239.5837801927096,574.7721675032833,2264.168474862336
419.7413642331165,2359.1353951852984,567.173042282009,2254.873411211838
317.16399585718466,2310.4581690803398,559.6672936302484,2245.502784254585
421.12606949798254,2295.476496758318,552.2556728781981,2236.057531996272
529.1005093067129,2307.242260720918,544.9389219337909,2226.538599912634
511.3125527607076,2275.871157843432,537.7177732084322,2216.946940854804
529.41159415633,2286.556973993947,530.5929495436852,2207.283514953931
504.4602187481904,2270.7613014388726,523.5651641389126,2197.549289525071
512.6058510569443,2255.4537829967635,516.6351204798867,2187.745238970357
531.5195041885494,2229.36853491221,509.8035122683684,2177.87234468146
518.5397853239735,2243.9186515930055,503.0710233526685,2167.931594941356
522.1075450526857,2183.1890647406067,496.438327659193,2157.923984825392
521.5434874965898,2235.5977689249185,489.9060891249836,2147.850516101681
499.789496492184,2164.408766720488,483.4749616312563,2137.712197130825
389.04153252434213,2187.3011685789993,477.1455889379479,2127.510042764976
502.0768063932572,2155.9957149447223,470.9186046192754,2117.245074246252
462.08782643870063,2150.0928215026943,464.7946320003147,2106.918319104504
508.61882029807,2132.13596761786,458.774284094605,2096.530811054465
502.81196080856944,2127.665901549812,452.8581635427865,2086.083589892273
504.55387387061575,2105.2042083389465,447.0468625522744,2075.577701391386
497.417635285038,2024.471239996261,441.3409628379806,2065.014197197899
518.6853544159411,2077.4191801072734,435.7410355640814,2054.394134725275
504.4400648853215,2019.7507230338265,430.247641286845,2043.718577048496
493.8761822654936,2043.7621721884968,424.8613298985193,2032.98859279765
488.8816257581692,2077.0256673679414,419.5826405722874,2022.20525605096
330.0237798959213,2071.7988829618657,414.4121017082949,2011.369646227266
330.0541422120741,2070.771124558653,409.3502308807587,2000.482847977976
370.9583493050662,2057.9041882372244,404.3975347861557,1989.545951078494
340.71920564514534,2049.1383129363253,399.5545091925029,1978.560050319128
392.43134447293653,2033.074634157811,394.8216388897309,1967.526245395507
468.6066216628646,2071.6735604133723,390.1993976411558,1956.445640798493
409.6791869836791,2021.2403380177268,385.6882481360552,1945.319345703627
337.09480489093556,1972.1367910906536,381.288641943353,1934.148473860099
302.5681579747062,2012.9412039859217,377.0010194664168,1922.934143479257
306.5536542636314,1957.2151724394048,372.8258098989728,1911.677477122679
304.68039109778715,1917.667996111811,368.7634311821445,1900.379601589798
303.87789619930146,1895.7357082169476,364.8142899626154,1889.041647805115
304.6021787980637,1940.6766460092556,360.9787815519237,1877.664750704986
301.60444594522613,1936.1707172956606,357.2572898868913,1866.250049124021
300.2299296251632,1923.4313216894361,353.6501874911921,1854.798685681079
301.50050189310025,1855.0869599591017,350.1578354380614,1843.311806664897
317.61106944524676,1835.2214364931745,346.7805833141525,1831.790561919343
327.0280398629824,1794.538226965991,343.5187691845428,1820.236104728316
384.9537455720828,1802.1763419812319,340.3727195588933,1808.649591700302
475.30721048224854,1753.9115349657325,337.342749358765,1797.032182652595
348.9501912312196,1707.645582289589,334.4291618860949,1785.385040495203
317.0629743763046,1748.707623908833,331.6322487928348,1773.709331114435
326.3065611566386,1742.1546736142552,328.9522900517575,1762.006223256199
302.787680762856,1731.1943650348617,326.3895539284312,1750.276888409005
301.55566425662926,1661.9117850390912,323.9442969543656,1738.522500686703
300.4385145946427,1633.8768320352315,321.6167639013329,1726.744236710954
300.5752257160441,1674.8543218941156,319.4071877568668,1714.943275493443
306.76074559392737,1699.994589334117,317.3157897009391,1703.120798317865
308.66761056004316,1606.405348545717,315.3427790838205,1691.277988621676
304.60425964418874,1685.8004969315336,313.4883534051237,1679.416031877632
303.5263019047691,1599.2677043862047,311.7526982940342,1667.536115475117
306.23223825508603,1536.4101747251268,310.1359874907284,1655.63942860129
305.61701786140475,1554.202803953047,308.6383828289821,1643.727162122046
313.2513553031104,1585.2708116885262,307.2600342199706,1631.800508462807
378.7264367647861,1490.508372712848,306.0010796372633,1619.860661489161
324.8069108419867,1444.2612044329824,304.8616451030115,1607.908816387356
420.81032006889683,1412.6818574606564,303.8418446753341,1595.946169544658
329.5717031532966,1352.8885379519386,302.9417804368996,1583.973918429597
335.4074016334868,1356.8960295965192,302.1615424847093,1571.993261472094
311.46758754668247,1331.9058513798986,301.5012089210762,1560.005397943502
311.01086135269117,1332.1711801980127,300.9608458458082,1548.011527836556
304.3803709559536,1330.4358131783188,300.5405073495918,1536.012851745253
300.2690288117972,1284.3424749331982,300.2402355085768,1524.010570744673
300.97183663006473,1192.1963928774833,300.0600603801647,1512.005886270748
302.02202431281427,1476.7221866860223,300.0,1500.0
303.72291451719906,1626.3306779956324,300.0600603801647,1487.994113729252
301.030811442933,1533.8883730124555,300.2402355085768,1475.989429255327
300.1359082636471,1561.805905624959,300.5405073495918,1463.987148254746
300.40789032657335,1542.678628620144,300.9608458458082,1451.988472163444
301.08337717155064,1512.4870935201386,301.5012089210762,1439.994602056498
300.08452577274215,1485.9721264202335,302.1615424847093,1428.006738527906
300.2789455529638,1329.016038505902,302.9417804368996,1416.026081570403
302.223302851549,1315.5168064967702,303.8418446753341,1404.053830455342
300.31374907209465,1292.28698908413,304.8616451030115,1392.091183612644
421.34122193678394,1240.1401701344864,306.0010796372633,1380.139338510839
517.0993214674784,1245.4863695358558,307.2600342199706,1368.199491537193
566.4242264232806,1222.0688663609465,308.6383828289821,1356.272837877954
558.3373717769441,1196.7161598804662,310.1359874907284,1344.36057139871
523.4922059421048,1185.9869955026177,311.7526982940342,1332.463884524883
487.2528281833944,1147.535107049613,313.4883534051236,1320.583968122368
303.7391196866984,1141.3822284792723,315.3427790838205,1308.722011378324
300.05780097031146,1129.4769074838177,317.3157897009391,1296.879201682135
300.1149474593785,1124.1582753567034,319.4071877568668,1285.056724506557
300.00285557165887,1084.9954588724388,321.6167639013329,1273.255763289046
300.0002471898778,1119.407033934398,323.9442969543656,1261.477499313296
300.07861188394565,1039.6264247894303,326.3895539284312,1249.723111590995
300.03435833126605,1051.1092887071052,328.9522900517575,1237.993776743801
300.03435833126605,1051.1092887071052,331.6322487928348,1226.290668885565
300.03054651517164,1052.9159778925966,334.4291618860949,1214.614959504797
300.03451351317057,1012.0070049076631,337.342749358765,1202.967817347405
300.61265941797086,964.0492720160145,340.3727195588934,1191.350408299698
300.08113805945266,968.4906431722527,343.5187691845427,1179.763895271684
300.16430287454773,967.8970993629222,346.7805833141525,1168.209438080657
300.17504170472296,953.891428823157,350.1578354380614,1156.688193335103
300.348094332633,939.9165564933755,353.6501874911921,1145.201314318921
300.5135811224001,915.5291239577634,357.2572898868913,1133.749950875979
312.7777846628668,881.766620230437,360.9787815519236,1122.335249295014
311.26014622687006,864.1826698179035,364.8142899626152,1110.958352194885
418.53750170761236,856.2253793853708,368.7634311821445,1099.620398410202
453.93472880756457,802.9176010906734,372.8258098989727,1088.322522877322
535.6864087443132,797.1271829513663,377.0010194664167,1077.065856520743
424.2725270441883,819.0842599723566,381.2886419433531,1065.851526139901
507.9245597125894,812.6794422286733,385.6882481360552,1054.680654296373
632.6688860614296,532.7101711857727,390.1993976411558,1043.554359201507
559.6947586691243,529.23162239784,394.8216388897308,1032.473754604493
586.1253405524078,533.2025576868904,399.5545091925029,1021.439949680871
310.02129885464404,527.7824824211505,404.3975347861557,1010.454048921506
318.95329362683617,639.4976533184372,409.3502308807586,999.5171520220242
313.09451007078275,673.100909425094,414.4121017082951,988.6303537727342
320.3210981852701,732.6393939493748,419.5826405722874,977.7947439490399
320.9491978612292,597.2283913252481,424.8613298985193,967.0114072023495
307.75818482298934,557.4581518898619,430.247641286845,956.2814229515042
302.3215447777246,674.9028446911627,435.7410355640814,945.605865274725
308.9621472253396,524.3943969062135,441.3409628379806,934.9858028021013
462.06001752386294,519.3415871320891,447.0468625522744,924.4222986086143
581.1721268979883,301.58608281934164,452.8581635427863,913.9164101077271
597.5447922869915,300.0704899135232,458.774284094605,903.4691889455348
600.1769227000148,300.058875800889,464.7946320003147,893.0816808954963
427.6185776099106,322.63966325005964,470.9186046192752,882.7549257537484
308.4508133747277,559.1666869589789,477.1455889379478,872.4899572350239
604.1333970936571,300.0372283253669,483.4749616312563,862.2878028691752
660.9463444923033,300.0380272100759,489.9060891249835,852.149483898319
574.2786692134731,719.231011347968,496.438327659193,842.0760151746078
587.8065335058762,737.7599693768182,503.0710233526687,832.0684050586433
623.4610603337381,701.5627315225543,509.8035122683684,822.1276553185393
610.7497026388463,614.2307944423526,516.6351204798866,812.2547610296435
659.747309524227,609.3637984558158,523.5651641389126,802.4507104749291
619.383265793172,560.2276437784124,530.5929495436852,792.7164850460688
573.9102244109812,473.76163117375006,537.7177732084323,783.0530591451961
302.13675077889616,342.2768482741383,544.9389219337908,773.4614000873662
304.7082044538628,307.62164909109964,552.2556728781979,763.9424680037282
352.8841172379355,308.3977289140607,559.6672936302487,754.4972157454147
569.5008054901064,304.59504738520656,567.173042282009,745.1265887881616
564.7278256271711,300.73881696519373,574.7721675032833,735.8315251376648
622.553660159448,303.69546534120485,582.4639086168222,726.6129552356847
622.8573310845946,301.1787180029817,590.247495674467,717.4718018669096
611.5836854359729,301.82695553461286,598.1221495342211,708.4089800665838
643.0801050645574,300.98815194040503,606.0870819382435,699.4253970289119
633.5847853013522,305.5979525202903,614.1414955917544,690.5219520162476
650.4188261220804,303.75559140389015,622.2845842428436,681.699536269078
615.1152880977093,302.25448094491,630.5155327631775,672.9590329168095
627.9256956725145,301.7608456610307,638.8335172295938,664.301316889366
651.8142082003885,302.385054280221,647.2377050065777,655.7272548296069
616.9237922119872,302.05740657296536,655.7272548296072,647.2377050065775
591.3199587305155,302.7861001724576,664.3013168893658,638.833517229594
606.7911333242876,301.51652810058044,672.9590329168095,630.5155327631776
669.4120790319496,300.1662847099769,681.6995362690782,622.2845842428433
599.7567602935095,300.29339584243917,690.5219520162475,614.1414955917545
637.5916960976615,300.16349472466044,699.4253970289117,606.0870819382437
658.8533441857151,300.14491121653333,708.4089800665838,598.1221495342213
648.5520967551769,300.3003944724656,717.4718018669096,590.2474956744669
703.9013858647396,300.06582975123735,726.6129552356847,582.4639086168223
863.5464613173319,344.6868113211157,735.8315251376646,574.7721675032834
653.955178826725,300.12698161837204,745.1265887881614,567.1730422820091
687.0837699882069,300.0743195091565,754.4972157454149,559.6672936302484
808.4639335506592,304.3896822155211,763.9424680037281,552.255672878198
995.9995641887797,567.870501020667,773.4614000873662,544.9389219337909
735.7735313762959,300.0365862428032,783.0530591451959,537.7177732084323
764.3876613391943,300.0374644717832,792.716485046069,530.5929495436851
725.909918589393,300.0850527946888,802.4507104749289,523.5651641389126
776.2766259350028,300.0486675703906,812.2547610296432,516.6351204798867
789.404846723533,300.0200578896779,822.1276553185392,509.8035122683685
830.4296265010157,300.0553431562313,832.0684050586435,503.0710233526684
845.8541454560041,300.0610957355167,842.0760151746077,496.438327659193
840.151483484798,300.02821841162256,852.1494838983189,489.9060891249836
839.0392129669561,300.03230699964547,862.2878028691754,483.4749616312562
862.6806366419925,300.01830465987973,872.4899572350238,477.1455889379478
894.0410300119505,300.0279954226128,882.7549257537482,470.9186046192754
863.6889987674774,300.018098463043,893.0816808954962,464.7946320003148
845.5755033097191,300.0186805271342,903.4691889455352,458.7742840946049
864.8890418162539,300.0500635961419,913.9164101077268,452.8581635427864
873.8848201697919,300.02875843024617,924.4222986086139,447.0468625522746
843.6892970670706,300.02569716601107,934.9858028021009,441.3409628379808
874.2129191738758,300.0195093681401,945.6058652747255,435.7410355640812
892.8084330163168,300.0086197018503,956.2814229515039,430.2476412868451
864.8887031926621,300.0111979081258,967.0114072023493,424.8613298985193
992.0414640344221,300.01334937347934,977.7947439490396,419.5826405722875
971.158692900139,300.0120566004986,988.6303537727346,414.4121017082949
964.5915039851707,300.01353823284256,999.5171520220239,409.3502308807587
1019.34588707167,300.02396679547235,1010.454048921506,404.3975347861557
1033.5870228500767,300.0372486889029,1021.439949680871,399.5545091925031
1024.8913644665795,300.0155383540151,1032.473754604493,394.8216388897308
999.5445626840466,300.01377957336314,1043.554359201507,390.1993976411558
1061.7013847855437,300.0227732043679,1054.680654296373,385.6882481360553
1082.3273173502741,300.0200158011903,1065.851526139901,381.2886419433531
1067.0899394580422,300.01955859059973,1077.065856520743,377.0010194664167
1093.80395776207,300.02108139193246,1088.322522877321,372.8258098989728
1116.4919957897182,300.02450400105124,1099.620398410202,368.7634311821445
1143.289709479675,300.02721674694595,1110.958352194885,364.8142899626152
1122.6252732478479,300.0266452777317,1122.335249295014,360.9787815519236
1143.0080025113111,300.026802945508,1133.749950875979,357.2572898868913
1144.860136660628,300.026985459,1145.201314318921,353.6501874911921
1218.3622742838563,300.0448392257701,1156.688193335103,350.1578354380614
1296.2355542986681,300.19422574469706,1168.209438080657,346.7805833141525
1288.3030665869892,301.7281593540468,1179.763895271683,343.5187691845428
1300.5916513607895,301.65411945646946,1191.350408299698,340.3727195588934
1343.2826542350938,302.4385919409201,1202.967817347405,337.342749358765
1349.910494648753,303.66231416775673,1214.614959504797,334.4291618860949
1367.9452374342027,303.2376573819313,1226.290668885564,331.6322487928348
1340.1800353050878,301.70733147621536,1237.993776743801,328.9522900517576
1344.890044074976,301.2822108577752,1249.723111590995,326.3895539284312
1368.4922249593612,301.4774897582754,1261.477499313296,323.9442969543656
1288.5512096907064,300.2915609448758,1273.255763289046,321.6167639013329
1365.1318953554658,301.0578485201927,1285.056724506557,319.4071877568669
1280.9682401908005,300.08094370657744,1296.879201682135,317.3157897009391
1177.6676605497048,300.0299857325811,1308.722011378324,315.3427790838205
1195.8537190297254,300.03395005912614,1320.583968122368,313.4883534051237
1242.7886087323147,300.05410777791076,1332.463884524884,311.7526982940342
1227.020211441523,300.04474305684795,1344.36057139871,310.1359874907284
1264.588457504924,300.07312095113,1356.272837877954,308.6383828289821
1271.2313778438117,300.0657372802527,1368.199491537192,307.2600342199706
1315.402791055788,300.0990996613094,1380.139338510839,306.0010796372633
1282.674612278169,300.073275536665,1392.091183612644,304.8616451030115
1334.2797170071515,300.1299280223503,1404.053830455342,303.8418446753341
1301.2386233414068,300.090743221219,1416.026081570403,302.9417804368998
1312.7380410599262,300.0981458004033,1428.006738527906,302.1615424847093
1353.9884000854797,300.1323321478536,1439.994602056498,301.5012089210762
1320.7065397174042,300.1017357697396,1451.988472163443,300.9608458458082
1304.379218379263,300.0866700611649,1463.987148254746,300.5405073495918
1313.0872075820052,300.0925862203023,1475.989429255327,300.2402355085768
1389.4285568822802,300.18083751149226,1487.994113729252,300.0600603801647
1457.3421396238045,300.2735042409721,1500.0,300.0
1405.7110964886385,300.19572794711615,1500.0,300.0
1456.3626673416256,300.30307194651226,1515.094339622641,300.0
1483.665995432073,300.34188905627633,1530.188679245283,300.0
1348.660536547202,300.1190661767859,1545.283018867924,300.0
1610.6534792591644,300.74944595584566,1560.377358490566,300.0
1633.6171299877183,300.8862012360667,1575.471698113207,300.0
1626.3599069490367,301.67634439834967,1590.566037735849,300.0
1701.165032512355,301.20093736444534,1605.66037735849,300.0
1714.4938066345837,305.9548524785578,1620.754716981132,300.0
1801.9579177686783,308.2276248265986,1635.849056603774,300.0
1789.931118187302,307.33391876354233,1650.943396226415,300.0
1753.6601492213945,313.9593748597632,1666.037735849057,300.0
1801.6999779413538,305.52423840134844,1681.132075471698,300.0
1800.9891432963336,311.2588166362977,1696.226415094339,300.0
1784.9014453197844,302.3020977655555,1711.320754716981,300.0
1858.7783072942175,311.31028778010256,1726.415094339623,300.0
1806.713956477482,302.3864449555006,1741.509433962264,300.0
1796.4346972635333,301.6875678110646,1756.603773584906,300.0
1856.6227822740016,303.07382292924945,1771.698113207547,300.0
1772.038291617008,302.485486980632,1786.792452830189,300.0
1824.8660103613151,302.1988737843251,1801.88679245283,300.0
1759.7482086548303,301.4207684514092,1816.981132075472,300.0
1800.1447780916164,302.2349118318133,1832.075471698113,300.0
1904.7300523561237,303.8544756451922,1847.169811320755,300.0
1905.2387575495632,303.3561805205945,1862.264150943396,300.0
1883.6957159461342,303.40666167023545,1877.358490566038,300.0
1882.8317198131165,303.20260075947033,1892.452830188679,300.0
1862.3759022055865,302.924031269967,1907.547169811321,300.0
1869.58109726065,302.6227387449901,1922.641509433962,300.0
1865.16454701591,303.37997931913173,1937.735849056604,300.0
1804.3970321620227,302.01415597503313,1952.830188679245,300.0
1926.2621250156835,306.1364959392837,1967.924528301887,300.0
1920.2601848991644,304.050866941812,1983.018867924528,300.0
1873.9552843426263,302.61181465174417,1998.11320754717,300.0
1840.5690956449328,303.3116929027918,2013.207547169811,300.0
1820.3362943592167,303.0285802201354,2028.301886792453,300.0
1836.9875019675655,302.94209647809714,2043.396226415094,300.0
1880.0775925197863,304.73124218700065,2058.490566037736,300.0
1756.4271281167785,302.2485193314223,2073.584905660377,300.0
2009.3748533905577,309.67293301302163,2088.679245283019,300.0
1733.7109666267008,301.93755598875345,2103.773584905661,300.0
1825.8647140340827,303.3426355062133,2118.867924528302,300.0
2203.6244721780045,320.8960489883549,2133.962264150943,300.0
2191.5647879926382,323.62662999086365,2149.056603773585,300.0
2072.0717020937486,313.65621548487223,2164.150943396226,300.0
2221.202409214169,318.9547171421111,2179.245283018868,300.0
2293.6094547442135,323.7766665897699,2194.33962264151,300.0
2280.761721743571,325.58836375793436,2209.433962264151,300.0
2243.9380914372455,324.9689848707028,2224.528301886792,300.0
2460.067791988125,349.80053432474887,2239.622641509434,300.0
2421.8650124555197,438.21341164947444,2254.716981132075,300.0
2384.2024439793936,374.46284686313885,2269.811320754717,300.0
2382.91076072644,342.8052912931295,2284.905660377358,300.0
2408.603673851786,350.9400148695072,2300.0,300.0
2425.7946439169523,339.06420259154044,2315.094339622642,300.0
2467.2019897671594,336.08005090576114,2330.188679245283,300.0
2412.8255067530176,357.4976092638078,2345.283018867925,300.0
2455.37526965735,348.5148347129298,2360.377358490566,300.0
2378.738785588215,356.79078840028495,2375.471698113207,300.0
2487.3972901937964,353.6497082695938,2390.566037735849,300.0
2487.089004049452,343.3325154363787,2405.660377358491,300.0
2528.194246910274,335.9697388377903,2420.754716981132,300.0
2579.17021350121,342.88650086605116,2435.849056603774,300.0
2585.2509195350217,338.819180806731,2450.943396226415,300.0
2538.8998035199406,341.14807274173427,2466.037735849056,300.0
2578.025692556476,350.5311997244825,2481.132075471698,300.0
2613.352291238719,339.2085027161968,2496.22641509434,300.0
2596.6759045551858,347.46015062021104,2511.320754716981,300.0
2567.0280838733424,349.84338420746377,2526.415094339623,300.0
2599.220783682585,341.01489145680097,2541.509433962264,300.0
2526.9475579887826,361.5762909416212,2556.603773584906,300.0
2571.9436823473457,362.19157658161214,2571.698113207548,300.0
2629.5519488041277,344.31504247078914,2586.792452830189,300.0
2569.476777164261,351.8857572840886,2601.88679245283,300.0
2539.647947300208,374.52298795269695,2616.981132075472,300.0
2539.949516757691,378.87855657699777,2632.075471698113,300.0
2569.3849442931387,370.6943158803453,2647.169811320755,300.0
2760.0106036551024,332.74410429948244,2662.264150943396,300.0
2498.4306161579184,381.5979232602416,2677.358490566038,300.0
2806.0655617175053,318.3818290326166,2692.452830188679,300.0
2864.648306497422,313.11860069310336,2707.547169811321,300.0
2889.160756682467,330.2299537442285,2722.641509433962,300.0
2917.956062049898,332.3869850857557,2737.735849056603,300.0
2945.076385322532,325.72243828110857,2752.830188679245,300.0
2977.9025607338617,324.16426809072124,2767.924528301887,300.0
2995.9622472764086,323.9929619763382,2783.018867924528,300.0
2957.8364656907465,315.6894822488734,2798.11320754717,300.0
2731.723937568687,342.4559074319109,2813.207547169812,300.0
2978.8393511411655,322.02904025677134,2828.301886792452,300.0
2927.0739229535534,317.45722164562363,2843.396226415095,300.0
2759.339871410383,332.64126262695504,2858.490566037736,300.0
2678.510433373086,346.9464711554889,2873.584905660377,300.0
